doi,title,author,year,abstract,type
10.1073/pnas.160274797,"The human
                    <i>VASA</i>
                    gene is specifically expressed in the germ cell lineage",Diego H. Castrillon; Bradley J. Quade; T. Y. Wang; Catherine Quigley; Christopher P. Crum,2000,"<jats:p>
                    To understand the origins and function of the human germ cell lineage and to identify germ cell-specific markers we have isolated a human ortholog of the
                    <jats:italic>Drosophila</jats:italic>
                    gene
                    <jats:italic>vasa</jats:italic>
                    . The gene was mapped to human chromosome 5q (near the centromere) by radiation hybrid mapping. We show by Northern analysis of fetal and adult tissues that expression of the human
                    <jats:italic>VASA</jats:italic>
                    gene is restricted to the ovary and testis and is undetectable in somatic tissues. We generated polyclonal antibodies that bind to the VASA protein in formalin-fixed, paraffin-embedded tissue and characterized VASA protein expression in human germ cells at various stages of development. The VASA protein is cytoplasmic and expressed in migratory primordial germ cells in the region of the gonadal ridge. VASA protein is present in fetal and adult gonadal germ cells in both males and females and is most abundant in spermatocytes and mature oocytes. The gene we have isolated is thus a highly specific marker of germ cells and should be useful for studies of human germ cell determination and function.
                  </jats:p>",journal-article
10.1038/nm.2699,The quest for human ovarian stem cells,Evelyn E Telfer; David F Albertini,2012,,journal-article
10.1073/pnas.0703787104,"Isolation, characterization, and
                    <i>in vitro</i>
                    and
                    <i>in vivo</i>
                    differentiation of putative thecal stem cells",Arata Honda; Michiko Hirose; Kenshiro Hara; Shogo Matoba; Kimiko Inoue; Himomi Miki; Hitoshi Hiura; Mito Kanatsu-Shinohara; Yoshiakira Kanai; Tomohiro Kono; Takashi Shinohara; Atsuo Ogura,2007,"<jats:p>
                    Although ovarian theca cells play an indispensable role in folliculogenesis by providing follicular structural integrity and steroid substrates for estrogen production, little information is available about their recruitment, growth, and differentiation because their immature forms have not been identified. We have isolated putative thecal stem cells with the ability to self-renew and differentiate
                    <jats:italic>in vivo</jats:italic>
                    and
                    <jats:italic>in vitro</jats:italic>
                    . They are similar to fibroblasts in morphology and proliferate
                    <jats:italic>in vitro</jats:italic>
                    as round colonies with a homogenous cell population. They were induced to differentiate into early precursors and steroidogenic cells in a stepwise manner after treatment with serum, luteinizing hormone, and paracrine factors from granulosa cells. At each differentiation step, these cells displayed appropriate gene expression and morphological markers and later secreted androstenedione. The fully mature morphology was achieved by coculture with isolated granulosa cells. When transplanted into the ovaries, the putative thecal stem cells colonized exclusively in the ovarian interstitium and the thecal layer of follicles as differentiated cells. Thus, thecal stem cells appear to be present in neonatal ovaries and can be isolated, purified, and induced to differentiate
                    <jats:italic>in vitro</jats:italic>
                    . Thecal stem cells could provide an invaluable
                    <jats:italic>in vitro</jats:italic>
                    experimental system to study interactions among the oocytes, granulosa cells, and theca cells during normal folliculogenesis and to study ovarian pathology caused by theca cell dysfunction.
                  </jats:p>",journal-article
10.1095/biolreprod.110.087122,Generation of Functional Oocytes and Spermatids from Fetal Primordial Germ Cells after Ectopic Transplantation in Adult Mice,S. Matoba; A. Ogura,2010,,journal-article
10.1095/biolreprod.106.051482,Live Offspring Produced by Mouse Oocytes Derived from Premeiotic Fetal Germ Cells1,Wei Shen; Donghui Zhang; Tingting Qing; Jing Cheng; Zhaodai Bai; Yuqiang Shi; Mingxiao Ding; Hongkui Deng,2006,,journal-article
10.1210/er.2008-0034,Instructing an Embryonic Stem Cell-Derived Oocyte Fate: Lessons from Endogenous Oogenesis,Cory R. Nicholas; Shawn L. Chavez; Valerie L. Baker; Renee A. Reijo Pera,2009,,journal-article
10.1016/s0012-1606(03)00214-8,Primordial germ cells in the mouse,Anne McLaren,2003,,journal-article
10.1530/rep-11-0299,Follicular assembly: mechanisms of action,Melissa E Pepling,2012,"<jats:title>Abstract</jats:title>
                  <jats:p>The differentiation of primordial germ cells (PGCs) into functional oocytes is important for the continuation of species. In mammals, PGCs begin to differentiate into oocytes during embryonic development. Oocytes develop in clusters called germ line cysts. During fetal or neonatal development, germ cell cysts break apart into single oocytes that become surrounded by pregranulosa cells to form primordial follicles. During the process of cyst breakdown, a subset of cells in each cyst undergoes cell death with only one-third of the initial number of oocytes surviving to form primordial follicles. The mechanisms that control cyst breakdown, oocyte survival, and follicle assembly are currently under investigation. This review describes the mechanisms that have been implicated in the control of primordial follicle formation, which include programmed cell death regulation, growth factor and other signaling pathways, regulation by transcription factors and hormones, meiotic progression, and changes in cell adhesion. Elucidation of mechanisms leading to formation of the primordial follicle pool will help research efforts in ovarian biology and improve treatments of female infertility, premature ovarian failure, and reproductive cancers.</jats:p>",journal-article
10.1016/j.cell.2005.06.031,Oocyte Generation in Adult Mammalian Ovaries by Putative Germ Cells in Bone Marrow and Peripheral Blood,Joshua Johnson; Jessamyn Bagley; Malgorzata Skaznik-Wikiel; Ho-Joon Lee; Gregor B. Adams; Yuichi Niikura; Katherine S. Tschudy; Jacqueline Canning Tilly; Maria L. Cortes; Randolf Forkert; Thomas Spitzer; John Iacomini; David T. Scadden; Jonathan L. Tilly,2005,,journal-article
10.1371/journal.pone.0017877,Chemotherapy-Induced Late Transgenerational Effects in Mice,Loro L. Kujjo; Eun A. Chang; Ricardo J. G. Pereira; Shilpa Dhar; Brenda Marrero-Rosado; Satyaki Sengupta; Hongbing Wang; Jose B. Cibelli; Gloria I. Perez,2011,,journal-article
10.1530/rep-11-0430,The primordial follicle reserve is not renewed after chemical or γ-irradiation mediated depletion,J B Kerr; L Brogan; M Myers; K J Hutt; T Mladenovska; S Ricardo; K Hamza; C L Scott; A Strasser; J K Findlay,2012,"<jats:title>Abstract</jats:title>
                  <jats:p>Reports indicate that germ-line stem cells present in adult mice can rapidly generate new oocytes and contribute to the primordial follicle reserve following conditions of ovotoxic stress. We further investigated the hypothesis that adult mice have the capacity to generate new oocytes by monitoring primordial follicle numbers throughout postnatal life and following depletion of the primordial follicle reserve by exposure to doxorubicin (DXR), trichostatin A (TSA), or whole-body γ-irradiation. We show that primordial follicle number remains stable in adult C57BL/6 mice between the ages of 25 and 100 days. However, within 2 days of treatment with DXR or TSA, primordial follicle numbers had declined to 65 and 51% respectively (P&amp;lt;0.05–0.01 when compared to untreated controls), with no restoration of follicle numbers evident after 7 days for either treatment. Furthermore, ovaries from mice subjected to sterilizing doses of γ-irradiation (0.45 or 4.5 Gy) revealed complete ablation of all primordial follicles 5 days after treatment, with no indication of follicular renewal. We conclude that neo-folliculogenesis does not occur following chemical or γ-irradiation mediated depletion of the primordial follicle reserve.</jats:p>",journal-article
10.1038/ncpendmet0098,Technology Insight: in vitro culture of spermatogonial stem cells and their potential therapeutic uses,Hiroshi Kubota; Ralph L Brinster,2006,,journal-article
10.1073/pnas.0407063101,Growth factors essential for self-renewal and expansion of mouse spermatogonial stem cells,Hiroshi Kubota; Mary R. Avarbock; Ralph L. Brinster,2004,"<jats:p>
                    Spermatogonial stem cells (SSCs) self-renew and produce large numbers of committed progenitors that are destined to differentiate into spermatozoa throughout life. However, the growth factors essential for self-renewal of SSCs remain unclear. In this study, a serum-free culture system and a transplantation assay for SSCs were used to identify exogenous soluble factors that promote proliferation of SSCs. Mouse pup testis cells were enriched for SSCs by selection with an anti-Thy-1 antibody and cultured on STO (SIM mouse embryo-derived thioguanine and ouabain resistant) feeders in a serum-free defined medium. In the presence of glial cell line-derived neurotrophic factor (GDNF), SSCs from DBA/2J strain mice formed densely packed clumps of cells and continuously proliferated. However, other strains of mice required the addition of soluble GDNF-family receptor α-1 and basic fibroblast growth factor to support replication. The functional transplantation assay proved that the clump-forming cells are indeed SSCs. Thus, GDNF-induced cell signaling plays a central role in SSC self-renewal. The number of SSCs in culture doubled every 5.6 days, and the clump-forming cells strongly expressed Oct-4. Under these conditions, SSCs proliferated over 6 months, reconstituted long-term spermatogenesis after transplantation into recipient testes, and restored fertility to infertile recipients. The identification of exogenous factors that allow continuous proliferation of SSCs
                    <jats:italic>in vitro</jats:italic>
                    establishes the foundation to study the basic biology of SSCs and makes possible germ-line modification by sophisticated technologies. Moreover, the ability to recover, culture indefinitely, and transplant SSCs will make the germ-line of individual males available for periods extending beyond a normal lifetime.
                  </jats:p>",journal-article
10.1038/ncb1589,Pluripotency governed by Sox2 via regulation of Oct3/4 expression in mouse embryonic stem cells,Shinji Masui; Yuhki Nakatake; Yayoi Toyooka; Daisuke Shimosato; Rika Yagi; Kazue Takahashi; Hitoshi Okochi; Akihiko Okuda; Ryo Matoba; Alexei A. Sharov; Minoru S. H. Ko; Hitoshi Niwa,2007,,journal-article
10.1016/j.ydbio.2008.03.002,Requirement of Oct3/4 function for germ cell specification,Daiji Okamura; Yuko Tokitake; Hitoshi Niwa; Yasuhisa Matsui,2008,,journal-article
10.1016/s0925-4773(02)00002-3,"Identification of PGC7, a new gene expressed specifically in preimplantation embryos and germ cells",Masatake Sato; Tohru Kimura; Ken Kurokawa; Yukiko Fujita; Koichiro Abe; Masaaki Masuhara; Teruo Yasunaga; Akihide Ryo; Mikio Yamamoto; Toru Nakano,2002,,journal-article
10.1247/csf.26.131,Vasa Homolog Genes in Mammalian Germ Cell Development.,Toshiaki Noce; Shino Okamoto-Ito; Naoki Tsunekawa,2001,,journal-article
10.1095/biolreprod63.4.1014,Development of Mouse and Rat Oocytes in Chimeric Reaggregated Ovaries after Interspecific Exchange of Somatic and Germ Cell Components1,John J. Eppig; Karen Wigglesworth,2000,,journal-article
10.1126/science.1083452,Derivation of Oocytes from Mouse Embryonic Stem Cells,"Karin Hübner; Guy Fuhrmann; Lane K. Christenson; James Kehler; Rolland Reinbold; Rabindranath De La Fuente; Jennifer Wood; Jerome F. Strauss, III; Michele Boiani; Hans R. Schöler",2003,"<jats:p>Continuation of mammalian species requires the formation and development of the sexually dimorphic germ cells. Cultured embryonic stem cells are generally considered pluripotent rather than totipotent because of the failure to detect germline cells under differentiating conditions. Here we show that mouse embryonic stem cells in culture can develop into oogonia that enter meiosis, recruit adjacent cells to form follicle-like structures, and later develop into blastocysts. Oogenesis in culture should contribute to various areas, including nuclear transfer and manipulation of the germ line, and advance studies on fertility treatment and germ and somatic cell interaction and differentiation.</jats:p>",journal-article
10.1038/ncb1388,In vitro germline potential of stem cells derived from fetal porcine skin,Paul W. Dyce; Lihua Wen; Julang Li,2006,,journal-article
10.1002/dvg.20310,"Generation of a germ cell‐specific mouse transgenic Cre line,
                    <i>Vasa‐Cre</i>",Teresa Gallardo; Lane Shirley; George B. John; Diego H. Castrillon,2007,"<jats:title>Abstract</jats:title>
                  <jats:p>
                    Cell type‐specific genetic modification using the Cre/
                    <jats:italic>loxP</jats:italic>
                    system is a powerful tool for genetic analysis of distinct cell lineages. Because of the exquisite specificity of
                    <jats:italic>Vasa</jats:italic>
                    expression (confined to the germ cell lineage in invertebrate and vertebrate species), we hypothesized that a
                    <jats:italic>Vasa</jats:italic>
                    promoter‐driven transgenic Cre line would prove useful for the germ cell lineage‐specific inactivation of genes. Here we describe a transgenic mouse line,
                    <jats:italic>Vasa‐Cre</jats:italic>
                    , where Cre is efficiently and specifically expressed in germ cells. Northern analysis showed that transgene expression was confined to the gonads. Cre‐mediated recombination with the
                    <jats:italic>Rosa26‐lacZ</jats:italic>
                    reporter was observed beginning at ∼e15, and was &gt;95% efficient in male and female germ cells by birth. Although there was a potent maternal effect with some animals showing more widespread recombination, there was no ectopic activity in most adults. This
                    <jats:italic>Vasa‐Cre</jats:italic>
                    transgenic line should thus prove useful for genetic analysis of diverse aspects of gametogenesis and as a general deletor line. genesis 45:413–417, 2007. Published 2007 Wiley‐Liss, Inc.
                  </jats:p>",journal-article
10.1002/jcp.20702,Stage‐specific germ‐somatic cell interaction directs the primordial folliculogenesis in mouse fetal ovaries,Lei Lei; Hua Zhang; Shiying Jin; Fengchao Wang; Maoyong Fu; Haibin Wang; Guoliang Xia,2006,"<jats:title>Abstract</jats:title>
                  <jats:p>
                    The mechanism regulating primordial follicle formation remains largely unexplored because of the developmental particularity of female germ cells and their ultimate functional structure as follicles. Using an in vitro follicle reconstitution culture model, we explored, in the present study, the possibility of producing transgenetic follicles in vitro. We found that mouse fetal ovarian germ cells progressively lose the flexibility for gene manipulation with their oogonia‐oocyte transformation upon entering meiosis, the borderline of which was at around embryonic age of 13.5 days post coitus (dpc). Interestingly, we further observed that fetal ovarian cells, only at this age or beyond achieve the capacity to reform the follicles in culture. Screening of well‐known marker gene (
                    <jats:italic>Zp1‐3</jats:italic>
                    ,
                    <jats:italic>Figα</jats:italic>
                    , and
                    <jats:italic>Cx43</jats:italic>
                    ) expression in cultured fetal ovarian cells of various developmental ages revealed that
                    <jats:italic>Figα</jats:italic>
                    is one of the determining factors for normal primordial follicle formation. By conducting reciprocal follicle reconstitution experiments, we provided further evidence that a synchronized germ‐somatic cell interaction determines the normal duration of primordial folliculogenesis. Besides uncovering a potentially important regulatory mechanism for normal oocyte differentiation and follicle formation, this observation offers an alternative approach to produce transgenic oocytes/follicles, and thus animal models. J. Cell. Physiol. 208: 640–647, 2006. © 2006 Wiley‐Liss, Inc.
                  </jats:p>",journal-article
10.1038/ng0904-921,The knockout mouse project,,2004,,
10.1093/emboj/19.15.3990,Skin and hair follicle integrity is crucially dependent on beta 1 integrin expression on keratinocytes,,2000,,
10.1016/0076-6879(93)25059-b,Lineage analysis using retrovirus vectors,,1993,,
10.1073/pnas.93.20.10887,Ligand-activated site-specific recombination in mice,,1996,,
10.1111/j.1460-9568.1993.tb00969.x,Tracing neuroepithelial cells of the mesencephalic and metencephalic alar plates during cerebellar ontogeny in quail-chick chimaeras,,1993,,
10.1523/jneurosci.2529-03.2004,Neuronal birthdate-specific gene transfer with adenoviral vectors,,2004,,
10.1146/annurev.ne.18.030195.002125,Mechanisms of neural patterning and specification in the developing cerebellum,,1995,,
10.1006/dbio.2000.9732,Targeting of cre to the Foxg1 (BF-1) locus mediates loxP recombination in the telencephalon and other developing head structures,,2000,,
10.1073/pnas.68.4.820,Mutation and cancer: statistical study of retinoblastoma,,1971,,
10.1093/embo-reports/kvf097,Efficient biallelic mutagenesis with Cre/loxP-mediated inter-chromosomal recombination,,2002,,
10.1016/s0092-8674(03)00030-8,From lineage to wiring specificity: POU domain transcription factors control precise connections of Drosophila olfactory projection neurons,,2003,,
10.1016/s0896-6273(01)00291-4,N-cadherin regulates target specificity in the Drosophila visual system,,2001,,
10.1016/0092-8674(90)90662-x,CNS stem cells express a new class of intermediate filament protein,,1990,,
10.1038/35093537,Conditional control of gene expression in the mouse,,2001,,
10.1101/sqb.1997.062.01.021,Analysis of Fgf8 gene function in vertebrate development,,1997,,
10.1038/ng788,Efficient Cre-loxP-induced mitotic recombination in mouse embryonic stem cells,,2002,,
10.1016/s0896-6273(03)00561-0,Sonic hedgehog is required for progenitor cell maintenance in telencephalic stem cell niches,,2003,,
10.1523/jneurosci.08-03-00945.1988,Fates of visual cortical neurons in the ferret after isochronic and heterochronic transplantation,,1988,,
10.1002/jez.1400210204,"Chromosome studies on the Diptera II: the paired association of chromosomes in the Diptera, and its significance",,1916,,
10.1523/jneurosci.20-14-05329.2000,Small GTPases Rac and Rho in the maintenance of dendritic spines and branches in hippocampal pyramidal neurons,,2000,,
10.1006/exnr.1999.7033,Imaging cells in the developing nervous system with retrovirus expressing modified green fluorescent protein,,1999,,
10.1126/science.1088474,A genetic screen in Drosophila for metastatic behavior,,2003,,
10.1038/nature01124,Progenitor cell maintenance requires numb and numblike during mouse neurogenesis,,2002,,
10.1038/378720a0,Chromosome engineering in mice,,1995,,
10.1523/jneurosci.19-20-08954.1999,Sonic hedgehog regulates proliferation and inhibits differentiation of CNS precursor cells,,1999,,
10.1016/0896-6273(94)90310-7,Migration patterns of clonally related granule cells and their progenitors in the developing chick cerebellum,,1994,,
10.1016/0166-2236(89)90152-5,Analysing cell lineage with a recombinant retrovirus,,1989,,
10.1038/ng0495-376,A site-directed chromosomal translocation induced in embryonic stem cells by Cre-loxP recombination,,1995,,
10.1002/gene.10030,A Cre/loxP-deleter transgenic line in mouse strain 129S1/SvImJ,,2002,,
10.1016/0092-8674(86)90843-3,Clonal analysis of oligodendrocyte development in culture: Evidence for a developmental clock that counts cell divisions,,1986,,
10.1038/12703,Disruption of the glucocorticoid receptor gene in the nervous system results in reduced anxiety,,1999,,
10.1073/pnas.92.16.7376,Cre-mediated site-specific translocation between nonhomologous mouse chromosomes,,1995,,
10.1002/gene.20095,"Mouse in red: red fluorescent protein expression in mouse ES cells, embryos, and adult animals",,2004,,
10.1242/dev.126.20.4395,The role of the rhombic lip in avian cerebellum development,,1999,,
10.1073/pnas.94.8.3789,Disruption of overlapping transcripts in the ROSA beta geo 26 gene trap strain leads to widespread expression of beta-galactosidase in mouse embryos and hematopoietic cells,,1997,,
10.1016/s0960-9822(98)70255-6,Fate mapping of the mouse midbrain-hindbrain constriction using a site-specific recombination system,,1998,,
10.1038/aba1794,Brainbow Brite,Debra Speert,2007,,journal-article
10.3389/conf.neuro.06.2009.03.011,Using Brainbow and GRASP for detailed reconstruction of complete circuits with light microscopy,Mishchenko Yuriy,2009,,journal-article
10.1109/isbi.2010.5490234,Piecewise linear cylinder models for 3-dimensional axon segmentation in Brainbow imagery,Erhan Bas; Deniz Erdogmus,2010,,proceedings-article
10.1016/j.ydbio.2010.05.203,Using the brainbow to trace lineages in early mouse development,Inna Tabansky; Ryan W. Draft; Jacqueline Rosains; Jean Livet; Jeff W. Lichtman; Joshua R. Sanes; Kevin C. Eggan,2010,,journal-article
10.1038/nmeth0311-217,Double Brainbow,Sebastian Cachero; Gregory S X E Jefferis,2011,,journal-article
10.1051/medsci/200723121173,<i>Brainbow</i>ou le cerveau en couleurs,Jean Livet,2007,,journal-article
10.1101/pdb.prot5632,Generation and Imaging of Brainbow Mice,Tamily A. Weissman; Joshua R. Sanes; Jeff W. Lichtman; Jean Livet,2011,"<jats:title>INTRODUCTION</jats:title><jats:p>This protocol describes how to generate <jats:italic>Brainbow</jats:italic> transgenes and mice, how to induce recombination in Brainbow mice with tamoxifen, and how to fix tissue samples from these animals. It also describes how to acquire multichannel images from Brainbow samples and use those images to digitally trace cellular contours and connections.</jats:p>",journal-article
10.1101/pdb.rec12466,Phosphate-buffered saline for Brainbow imaging,,2011,,journal-article
10.1101/pdb.top114,Generating and Imaging Multicolor Brainbow Mice,Tamily A. Weissman; Joshua R. Sanes; Jeff W. Lichtman; Jean Livet,2011,"<jats:title>INTRODUCTION</jats:title><jats:p>Visualizing the precise morphology of closely juxtaposed cells and their interactions can be highly informative, particularly when studying the complex organization of neuronal and glial networks in the nervous system. To this end, one can use optical approaches to image-distinct markers that are differentially distributed among the cells of interest, such as fluorescent proteins of various colors (XFPs). The Brainbow strategies use Cre/<jats:italic>lox</jats:italic> recombination to stochastically express two to four XFPs in a cellular population from a single promoter. Integration of multiple <jats:italic>Brainbow</jats:italic> transgene copies results in combinatorial expression of these XFPs, creating a wide range of hues. In the nervous system, the multicolor labeling thus generated can be used to distinguish adjacent neuronal or glial cells and to verify the identity of neuronal processes while tracing circuitry. This article describes the generation of <jats:italic>Brainbow</jats:italic> transgenes and mice as well as their use to image and digitally reconstruct nerve cells and their interactions in fixed samples. This method also holds potential for studies in other tissues and model organisms as well as live imaging in vivo.</jats:p>",journal-article
10.1105/tpc.111.230710,Clonal Analysis with the Brother of Brainbow System,Jennifer Mach,2011,,journal-article
10.1016/j.neures.2011.07.583,Synaptogenesis in the embryonic chick ciliary ganglion – a brainbow study,Ryo Egawa; Shoko Hososhima; Toru Ishizuka; Harukazu Nakamura; Hiromu Yawo,2011,,journal-article
10.1145/2093698.2093888,A crosstalk tolerated neural segmentation methodology for Brainbow images,Tung-Yu Wu; Hung-Hui Juan; Henry Horng-Shing Lu; Ann-Shyn Chiang,2011,,proceedings-article
10.3410/f.7665957.7978055,Faculty Opinions recommendation of Herpesviruses carrying a Brainbow cassette reveal replication and expression of limited numbers of incoming genomes.,David Leib,2011,,dataset
10.1038/nmeth1566-929a,Erratum: Corrigendum: Drosophila Brainbow: a recombinase-based fluorescence labeling technique to subdivide neural expression patterns,Stefanie Hampel; Phuong Chung; Claire E McKellar; Donald Hall; Loren L Looger; Julie H Simpson,2012,,journal-article
10.1016/j.jvcir.2012.09.003,Local tracing of curvilinear structures in volumetric color images: Application to the Brainbow analysis,E. Bas; D. Erdogmus; R.W. Draft; J.W. Lichtman,2012,,journal-article
10.9717/kmms.2012.15.12.1417,Segmentation of Neuronal Axons in Brainbow Images,Tae-Yun Kim; Mi-Sun Kang; Myoung-Hee Kim; Heung-Kook Choi,2012,,journal-article
10.1111/dgd.12067,"“Brainbow” imaging of developing calyx‐type presynaptic terminals in the chick ciliary ganglion. A plasmid vector containing three membrane‐tethered fl uorescent proteins, m‐CFP, m‐YFP and m‐RFP, which are flanked by loxP and its variants, were electroporated in the E2 midbrain <i>in ovo</i> with a plasmid containing NCre. See Yawo <i>et al</i>., 474‐490.",,2013,,journal-article
10.3389/conf.fninf.2013.10.00010,Studying connectivity and brain development with combinatorial Brainbow labels,Loulier Karine; Matho Katherine; Le Franc Yann; Supatto Willy; Barry Raphaelle; Mahou Pierre; Ieng Sio Hoi; Fouquet Stephane; Chedotal Alain; Benosman Ryad; Beaurepaire Emmanuel; Morin Xavier; Livet Jean,2013,,journal-article
10.1142/9789814293457_0030,30: BRAINBOW,,2014,,book-chapter
10.1016/j.jneumeth.2014.11.009,Neurons can be labeled with unique hues by helper virus-free HSV-1 vectors expressing Brainbow,Guo-rong Zhang; Hua Zhao; P.M. Abdul Muneer; Haiyan Cao; Xu Li; Alfred I. Geller,2015,,journal-article
10.1002/wdev.166,Versatile genetic paintbrushes: Brainbow technologies,Benjamin Richier; Iris Salecker,2014,"<jats:title>Abstract</jats:title><jats:p>Advances in labeling technologies are instrumental to study the developmental mechanisms that control organ formation and function at the cellular level. Until recently, genetic tools relied on the expression of single markers to visualize individual cells or lineages in developing and adult animals. Exploiting the expanding color palette of fluorescent proteins and the power of site‐specific recombinases in rearranging <jats:styled-content style=""fixed-case"">DNA</jats:styled-content> fragments, the development of Brainbow strategies in mice made it possible to stochastically label many cells in different colors within the same sample. Over the past years, these pioneering approaches have been adapted for other experimental model organisms, including <jats:italic>Drosophila melanogaster</jats:italic>, zebrafish, and chicken. Balancing the distinct requirements of single cell and clonal analyses, adjustments were made that both enhance and expand the functionality of these tools. Multicolor cell labeling techniques have been successfully applied in studies analyzing the cellular components of neural circuits and other tissues, and the compositions and interactions of lineages. While being continuously refined, Brainbow technologies have thus found a firm place in the genetic toolboxes of developmental and neurobiologists. <jats:italic>WIREs Dev Biol</jats:italic> 2015, 4:161–180. doi: 10.1002/wdev.166</jats:p><jats:p>This article is categorized under:
<jats:list list-type=""explicit-label"">
<jats:list-item><jats:p>Technologies &gt; Generating Chimeras and Lineage Analysis</jats:p></jats:list-item>
</jats:list></jats:p>",journal-article
10.1002/glia.22779,"Multicolor analysis of oligodendrocyte morphology, interactions, and development with Brainbow",Laura Dumas; Céline Heitz‐Marchaland; Stephane Fouquet; Ueli Suter; Jean Livet; Caroline Moreau‐Fauvarque; Alain Chédotal,2014,"<jats:p>Oligodendrocytes are the myelinating cells of the central nervous system. Multiple markers are available to analyze the populations of oligodendroglial cells and their precursors during development and in pathological conditions. However, the behavior of oligodendrocytes remains poorly characterized <jats:italic>in vivo</jats:italic>, especially at the level of individual cells. Studying this aspect has been impaired so far by the lack of suitable methods for visualizing single oligodendrocytes, their processes, and their interactions during myelination. Here, we have used multicolor labeling technology to single‐out simultaneously many individual oligodendrocytes in the postnatal mouse optic nerve. This method is based on Brainbow, a transgenic system for stochastic expression of multiple fluorescent protein genes through Cre‐<jats:italic>lox</jats:italic> recombination, previously used for visualizing axons and neurons. We used tamoxifen‐inducible recombination in myelinating cells of Brainbow transgenic mice to obtain multicolor labeling of oligodendrocytes. We show that the palette of colors expressed by labeled oligodendrocytes is tamoxifen dependent, with the highest doses producing the densest and most colorful labeling. At low doses of tamoxifen, the morphology of single or small clusters of fluorescent oligodendrocytes can be studied during postnatal development and in adult. Internodes are labeled to their extremities, revealing nodes of Ranvier. The new mouse model presented here opens new possibilities to explore the organization and development of the oligodendrocyte network with single‐cell resolution. GLIA 2015;63:699–717</jats:p>",journal-article
10.1002/scin.2015.187010024,Science visualized: ‘Brainbow’ illuminates cellular connections,Ashley Yeager,2015,,journal-article
10.1038/nmeth0915-893a,Erratum: Corrigendum: Drosophila Brainbow: a recombinase-based fluorescence labeling technique to subdivide neural expression patterns,Stefanie Hampel; Phuong Chung; Claire E McKellar; Donald Hall; Loren L Looger; Julie H Simpson,2015,,journal-article
10.1038/scientificamericanmind1115-52,The Brainbow Connection,Diana Kwon; Liz Tormes,2015,,journal-article
10.1016/s0959-8049(16)30536-6,1232 Charitable fundraising by parents can deliver significant service developments rapidly. Brainbow - a model for the rapid delivery of a novel paediatric neuro-oncology rehabilitation service,K. Johnson; A. Bowring; A. Burke,2015,,journal-article
10.1111/joa.12527,Innervation of taste buds revealed with Brainbow‐labeling in mouse,Faisal N. Zaidi; Vanessa Cicchini; Daniel Kaufman; Elizabeth Ko; Abraham Ko; Heather Van Tassel; Mark C. Whitehead,2016,"<jats:title>Abstract</jats:title>
                  <jats:p>
                    Nerve fibers that surround and innervate the taste bud were visualized with inherent fluorescence using Brainbow transgenic mice that were generated by mating the founder line L with nestin‐cre mice. Multicolor fluorescence revealed perigemmal fibers as branched within the non‐taste epithelium and ending in clusters of multiple rounded swellings surrounding the taste pore. Brainbow‐labeling also revealed the morphology and branching pattern of single intragemmal fibers. These taste bud fibers frequently innervated both the peripheral bud, where immature gemmal cells are located, and the central bud, where mature, differentiated cells are located. The fibers typically bore preterminal and terminal swellings, growth cones with filopodia, swellings, and rounded retraction bulbs. These results establish an anatomical substrate for taste nerve fibers to contact and remodel among receptor cells at all stages of their differentiation, an interpretation that was supported by staining with
                    <jats:styled-content style=""fixed-case"">GAP</jats:styled-content>
                    ‐43, a marker for growing fibers and growth cones.
                  </jats:p>",journal-article
10.7554/elife.23193.004,Video 1. Brainbow labeling of postganglionic axons in adult submandibular gland.,,2017,,component
10.1007/978-1-4939-7169-5_14,Imaging Neural Architecture in Brainbow Samples,Douglas H. Roossien; Dawen Cai,2017,,book-chapter
10.3389/fimmu.2018.02020,Computer Simulation of Multi-Color Brainbow Staining and Clonal Evolution of B Cells in Germinal Centers,Michael Meyer-Hermann; Sebastian C. Binder; Luka Mesin; Gabriel D. Victora,2018,,journal-article
10.2139/ssrn.3203826,DMIT as a Career Guide: Case Study on Brainbow - A DMIT Solution Provider,Kanika Gupta,2018,,journal-article
10.7554/elife.40350.009,Figure 2—figure supplement 2. Comparison with Brainbow.,,2018,,component
10.1091/mbc.e18-06-0340,Combining near-infrared fluorescence with Brainbow to visualize expression of specific genes within a multicolor context,Zoe T. Cook; Nicole L. Brockway; Zachary J. C. Tobias; Joy Pajarla; Isaac S. Boardman; Helen Ippolito; Sylvia Nkombo Nkoula; Tamily A. Weissman,2019,"<jats:p>Fluorescent proteins are a powerful experimental tool, allowing the visualization of gene expression and cellular behaviors in a variety of systems. Multicolor combinations of fluorescent proteins, such as Brainbow, have expanded the range of possible research questions and are useful for distinguishing and tracking cells. The addition of a separately driven color, however, would allow researchers to report expression of a manipulated gene within the multicolor context to investigate mechanistic effects. A far-red or near-infrared protein could be particularly suitable in this context, as these can be distinguished spectrally from Brainbow. We investigated five far-red/near-infrared proteins in zebrafish: TagRFP657, mCardinal, miRFP670, iRFP670, and mIFP. Our results show that both mCardinal and iRFP670 are useful fluorescent proteins for zebrafish expression. We also introduce a new transgenic zebrafish line that expresses Brainbow under the control of the neuroD promoter. We demonstrate that mCardinal can be used to track the expression of a manipulated bone morphogenetic protein receptor within the Brainbow context. The overlay of near-infrared fluorescence onto a Brainbow background defines a clear strategy for future research questions that aim to manipulate or track the effects of specific genes within a population of cells that are delineated using multicolor approaches.</jats:p>",journal-article
