id,username,name,title,country,rapid_rating_last,rapid_rating_deviation,rapid_rating_best,blitz_rating_last,blitz_rating_deviation,blitz_rating_best,bullet_rating_last,bullet_rating_deviation,bullet_rating_best,is_streamer,twitch_url,joined,joined_date,last_online,last_online_date
39249762,volodar_murzin,Volodar Murzin,GM,Russia,2515,91,2533,2991,46,3008,2741,103,2850,False,,1507376415,2017-10-07,1718117792,2024-06-11
16358022,volodja49,Vladimir Raicevic,GM,Serbia,1921,268,0,2534,48,2620,2354,51,2524,False,,1394221714,2014-03-08,1718863955,2024-06-20
17695136,vorenus_lucius,Ernesto Inarkiev,GM,Russia,0,0,0,2529,52,2531,2364,152,2301,False,,1402790583,2014-06-15,1709749572,2024-03-07
7981792,vovan1991,Andriy Vovk,GM,Ukraine,2639,346,2639,2393,258,2608,2836,121,2836,False,,1340441285,2012-06-23,1718865704,2024-06-20
39560350,vovanchik0991,,GM,Russia,0,0,0,3006,65,3006,2969,147,2969,False,,1508350413,2017-10-19,1654011546,2022-05-31
25596,vovkcoach,Yuri Vovk,GM,Ukraine,2254,245,2254,2802,37,2883,2542,197,2655,False,,1187273570,2007-08-16,1713720316,2024-04-22
10611380,vrolijk,Liam Vrolijk,GM,Netherlands,2467,266,2435,2867,29,2867,2768,55,2677,False,,1359393813,2013-01-29,1556701093,2019-05-01
43935916,vsanduleac,Vasile Sanduleac,GM,Moldova,2245,176,2317,2492,31,2733,1931,330,0,False,,1520177891,2018-03-04,1718796561,2024-06-19
19099648,vserguei,Sergey Volkov,GM,Russia,2526,49,2708,2701,96,2886,2465,73,2374,False,,1412013640,2014-09-30,1718779096,2024-06-19
26126112,vugarrasulov,Vugar Rasulov,GM,Azerbaijan,2608,42,2622,2958,46,3016,2882,31,2997,False,,1452754635,2016-01-14,1718873145,2024-06-20
34871140,vuqaresedli,Vuqar Esedli,GM,Azerbaijan,0,0,0,2521,72,2539,0,0,0,False,,1492521618,2017-04-18,1526761424,2018-05-20
27373136,vyotov,Valentin Iotov,GM,Bulgaria,2446,324,2226,2426,75,2712,2668,21,2728,False,,1458668489,2016-03-23,1718861641,2024-06-20
48487866,vzmz,Emil Sutovsky,GM,Israel,2500,349,2500,2586,114,2732,2500,121,2311,False,,1533459428,2018-08-05,1717773033,2024-06-07
33188865,wanderingknightly,Yan Liu,GM,China,2459,141,2832,2801,86,2891,2620,118,2623,False,,1487059444,2017-02-14,1718763891,2024-06-19
55744640,wanghao,Wang Hao,GM,China,0,0,0,0,0,0,0,0,0,False,,1547063744,2019-01-10,1584424904,2020-03-17
37684848,wasawarrior1,Tom Wedberg,GM,Sweden,0,0,0,2218,64,2226,0,0,0,False,,1502295545,2017-08-09,1619766492,2021-04-30
4418400,weng_pogi,Weng Pogi,GM,Norway,0,0,0,2205,108,2372,2353,27,2938,False,,1292802907,2010-12-20,1383298799,2013-11-01
8705904,whiteshirt_boi,Arthur Guo,GM,Maldives,2004,344,2004,2782,47,2932,2721,144,2759,False,,1346169923,2012-08-28,1718763792,2024-06-19
72035780,winividivici,,GM,Latvia,0,0,0,3138,62,3163,0,0,0,False,,1581425993,2020-02-11,1714663578,2024-05-02
19519644,wizard456,Diptayan Ghosh,GM,India,2532,67,2842,2897,81,2945,2811,93,2898,False,,1414739949,2014-10-31,1718635562,2024-06-17
87895692,wonderfuldino,,GM,Vietnam,0,0,0,2906,41,2923,2612,63,2612,False,,1596097773,2020-07-30,1705050597,2024-01-12
16938404,wonderfultime,Tuan Minh Le,GM,Vietnam,2662,40,2726,3059,33,3137,3111,21,3357,True,https://twitch.tv/gmminhle,1397724828,2014-04-17,1718845952,2024-06-20
58014648,woodlandmagic,Gleb Dudin,GM,Hungary,2486,114,2486,2886,32,2951,2527,48,2616,False,,1551558242,2019-03-03,1718878362,2024-06-20
86888094,worldwar66,,GM,India,2478,163,2505,2719,49,2791,2747,49,2798,False,,1594956397,2020-07-17,1718770831,2024-06-19
20519538,wraku89,Tomasz Warakomski,GM,Poland,1847,175,2086,2618,49,2744,2442,112,2760,False,,1420618550,2015-01-07,1717944124,2024-06-09
29780016,wrongking,Alexander Raetsky,GM,Russia,0,0,0,2418,93,2453,0,0,0,False,,1473002047,2016-09-04,1712512457,2024-04-08
46523432,wudileige,Shanglei Lu,GM,China,2690,85,2690,3004,86,3050,3005,49,3059,False,,1527309769,2018-05-26,1718684064,2024-06-18
44266632,wyharga,Jordi Magem,GM,Spain,0,0,0,2580,47,2702,2650,162,1977,False,,1521043007,2018-03-14,1718836176,2024-06-20
26608680,xamax2000,Max Warmerdam,GM,Netherlands,2575,43,2686,2948,22,3102,2727,121,2867,False,,1455002600,2016-02-09,1718870841,2024-06-20
13565468,xdps,Pablo Salinas Herrera,GM,Chile,2526,46,2570,2902,33,2966,2965,48,2965,False,,1379455231,2013-09-18,1718814115,2024-06-19
22863602,xuyinglun,Yinglun Xu,GM,China,2527,73,2560,2927,49,2927,2721,49,2787,False,,1434565024,2015-06-18,1717862418,2024-06-08
26915064,xxysoul6,Xu Xiangyu,GM,China,2669,89,2883,2969,43,3028,3057,49,3089,False,,1456363446,2016-02-25,1718549966,2024-06-16
14263016,yaguigor,Игорь Ягупов,GM,Russia,0,0,0,2624,30,2769,2048,253,0,False,,1383954759,2013-11-09,1718721748,2024-06-18
138396634,yairparkhov,Yair Parkhov,GM,Micronesia,2347,49,2363,2667,25,2791,2600,49,2612,False,,1619955851,2021-05-02,1718864696,2024-06-20
46795084,yamalchess,Александр Потапов,GM,Russia,2359,88,2479,2531,47,2589,2353,98,2230,False,,1528106625,2018-06-04,1710091260,2024-03-11
43596734,yannickpelletier,Yannick Pelletier,GM,Switzerland,2328,200,2379,2560,54,2667,2536,56,2623,False,,1519309342,2018-02-22,1688421783,2023-07-04
74028246,yarebore2003,Paweł Teclaf,GM,Poland,2543,118,2543,2802,69,2820,3019,22,2879,False,,1584786772,2020-03-21,1671638466,2022-12-21
324373721,yatororen,Changren Dai,GM,China,0,0,0,2483,46,2503,2508,46,2521,False,,1699337553,2023-11-07,1718846060,2024-06-20
33196819,yifan0227,Hou Yifan,GM,China,2572,119,2745,2780,47,2827,2749,65,2782,False,,1487086171,2017-02-14,1718845790,2024-06-20
207083583,ym-1,,GM,Japan,0,0,0,2816,44,2987,0,0,0,False,,1668741338,2022-11-18,1710052569,2024-03-10
24185474,yobdc,"Yang, Kaiqi",GM,Canada,2315,49,2396,2569,39,2690,2504,35,2561,False,,1442670717,2015-09-19,1718832865,2024-06-20
68838270,yoredea,אהרן בגראטיוני,GM,Israel,2387,110,2560,2560,42,2742,2562,25,2726,False,,1575446902,2019-12-04,1718871432,2024-06-20
29617198,youman2016,youman Thebest,GM,United States,0,0,0,2909,57,2913,1200,349,0,False,,1472044706,2016-08-24,1655591533,2022-06-19
20523908,youngkid,Karthikeyan Murali,GM,India,2643,41,2711,2902,46,2907,2949,37,3038,False,,1420646904,2015-01-07,1718766832,2024-06-19
40206292,youropeningsucks,,GM,Colombia,2500,296,0,2717,46,2853,2821,36,2825,False,,1510247706,2017-11-10,1718717673,2024-06-18
28734504,yqperez,Yasser Quesada Perez,GM,United States,2404,114,2461,2817,43,2991,2589,171,2619,False,,1466554141,2016-06-22,1718656331,2024-06-18
76457780,yuri202062,Yuri Yakovich,GM,Russia,2181,118,2343,2429,92,2698,0,0,0,False,,1586687979,2020-04-12,1717781420,2024-06-08
15577684,yuriy88,Yuriy Ayrapetyan,GM,Russia,0,0,0,2769,49,2905,2676,59,2852,False,,1389730567,2014-01-15,1710255403,2024-03-12
5650873,yuryshulman,Yury Shulman,GM,United States,0,0,0,2337,95,2524,2277,221,2414,False,,1313883945,2011-08-21,1683057100,2023-05-03
80037208,yusup_atabayev,Yusup Atabayev,GM,Turkmenistan,2529,76,2575,2788,73,2900,2866,43,2940,False,,1589982945,2020-05-20,1718796659,2024-06-19
325961623,y_kryvoruchko,Yuriy Kryvoruchko,GM,Ukraine,0,0,0,0,0,0,0,0,0,False,,1699970724,2023-11-14,1711620558,2024-03-28
74678294,zabdumalik,Zhansaya Abdumalik,GM,Kazakhstan,2499,93,2514,2730,112,2735,2629,82,2691,True,https://twitch.tv/zabdumalik,1585308561,2020-03-27,1718804226,2024-06-19
28141126,zablotsky,Sergey Zablotsky,GM,Russia,2380,120,2772,2741,49,2792,2497,105,2501,False,,1462982121,2016-05-11,1717551429,2024-06-05
52105030,zaczel,Laszlo Gonda,GM,Hungary,0,0,0,2071,183,2227,2692,249,2542,False,,1542724899,2018-11-20,1715156056,2024-05-08
13076698,zadarchess,Darko Anic,GM,France,0,0,0,0,0,0,0,0,0,False,,1376043032,2013-08-09,1677934700,2023-03-04
140622575,zanyglobal,Visakh NR,GM,Argentina,2481,189,0,2973,34,2990,2787,43,2787,False,,1621219411,2021-05-17,1716926878,2024-05-29
27634858,zaur-mammadov,Zaur Mammadov,GM,Türkiye,2349,93,2639,2896,24,2905,2725,46,2725,False,,1460038698,2016-04-07,1682330518,2023-04-24
25011606,zaven_chessmood,Zaven Andriasian,GM,Armenia,0,0,0,2904,29,3017,2891,58,2912,False,,1447230529,2015-11-11,1587682808,2020-04-24
38294196,zeeduin,,GM,Greenland,0,0,0,2724,53,3011,2786,47,2908,False,,1504289159,2017-09-02,1629290180,2021-08-18
26572336,zhigalko_sergei,Sergei Zhigalko,GM,International,0,0,0,2988,32,3031,3112,22,3256,False,,1454847263,2016-02-07,1718878521,2024-06-20
5231652,zhuchenchess,Chen Zhu,GM,Qatar,2496,184,2496,2403,46,2473,2323,21,2336,False,,1307310171,2011-06-06,1716056261,2024-05-19
20056540,zhuu96,Zhamsaran Tsydypov,GM,Russia,2489,47,3022,3011,47,3070,2827,130,3012,False,,1417878693,2014-12-06,1717144189,2024-05-31
18750092,ziachess74,Ziaur Rahman,GM,Bangladesh,2422,100,2791,2612,23,2682,2650,35,2512,False,,1409728800,2014-09-03,1718461818,2024-06-15
11732882,zirafa1,Jure Skoberne,GM,Slovenia,2524,334,2524,2405,36,2425,2577,54,2503,False,,1367497245,2013-05-02,1542375930,2018-11-16
294023945,zizooooo98,,GM,France,0,0,0,3048,29,3140,3014,43,3212,False,,1686934024,2023-06-16,1718820156,2024-06-20
1984522,zkid,Steven Zierk,GM,United States,2722,106,2771,2903,43,3005,2901,72,2805,False,,1245482689,2009-06-20,1718724588,2024-06-18
21243480,zlatan56,Laurent Fressinet,GM,France,2624,43,2741,2806,38,2993,0,0,0,False,,1424776970,2015-02-24,1718720828,2024-06-18
13526852,zona1,Stanojoski Zvonko,GM,North Macedonia,0,0,0,2375,79,2430,2102,97,2083,False,,1379177066,2013-09-14,1652997143,2022-05-20
4042329,zq1,Dmitry Gurevich,GM,United States,2381,49,2555,2520,28,2675,2400,90,2594,False,,1285678506,2010-09-28,1718830087,2024-06-20
27723022,zstardust,Fernando Peralta,GM,Argentina,2536,107,2694,2540,60,2551,0,0,0,False,,1460538364,2016-04-13,1695231634,2023-09-21
83663714,zubov_alexander,Alexander Zubov,GM,Ukraine,0,0,0,2961,52,2967,0,0,0,False,,1592731220,2020-06-21,1653486029,2022-05-25
148025331,zubov_on_youtube,Alexander Zubov,GM,Ukraine,0,0,0,2771,30,2763,0,0,0,False,,1626427957,2021-07-16,1643222510,2022-01-27
56242896,zubridis,Зубарев Александр,GM,Ukraine,2355,156,2465,2566,45,2624,2361,154,2481,False,,1547915802,2019-01-19,1718804272,2024-06-19
32236996,zugazuando,Andre Diamant,GM,United States,2346,178,2550,2763,49,2780,1865,142,2645,True,https://twitch.tv/cexequemate,1483890316,2017-01-08,1718837102,2024-06-20
63063390,zuraazmai,ZURAB AZMAIPARASHVILI,GM,Georgia,1926,156,2454,2827,31,2989,2723,17,2844,False,,1562518973,2019-07-08,1717792337,2024-06-08
26345508,zvonokchess1996,Nikita Petrov,GM,Montenegro,2538,46,2655,3004,38,3007,3016,34,3035,False,,1453784089,2016-01-26,1718721915,2024-06-18
73320100,0gzpanda,Anthony He,IM,United States,2599,107,2599,3059,33,3111,3092,20,3278,False,,1583872513,2020-03-11,1718644807,2024-06-18
37593768,11kevin,Krishna teja,IM,India,2214,254,2214,2634,62,2652,2550,49,2550,False,,1501995363,2017-08-06,1718171461,2024-06-12
24318588,1e41-0,,IM,United States,2708,128,2708,2934,37,3002,2948,49,2948,False,,1443401425,2015-09-28,1718861320,2024-06-20
73852826,1przemyslaw1,Przemyslaw Skalik,IM,Poland,2296,349,2350,2231,147,2578,2259,105,2520,False,,1584615530,2020-03-19,1718813024,2024-06-19
4739356,1scaramouche1,,IM,United States,2400,149,1855,2363,94,2401,2366,95,2400,False,,1298158792,2011-02-20,1654522617,2022-06-06
49164612,217-16-8,,IM,Germany,2530,145,2574,2724,53,2817,2909,36,2914,False,,1535373974,2018-08-27,1715574423,2024-05-13
28618754,2bf41-0,Kirk Ghazarian,IM,Saint Lucia,2474,73,2545,2805,44,2842,2762,32,2885,False,,1465836906,2016-06-13,1718826935,2024-06-20
296344315,2krk1,,IM,Spain,2395,249,0,2696,66,2741,2769,35,2799,False,,1687878279,2023-06-27,1718230465,2024-06-13
32137378,2ktngo,Georgi Orlov,IM,United States,2499,49,2499,2586,49,2656,0,0,0,False,,1483554524,2017-01-05,1718411856,2024-06-15
79209652,60minban,,IM,United States,0,0,0,2457,200,2582,2889,176,2889,False,,1589218481,2020-05-12,1589219028,2020-05-12
29861766,690025571,Yang Shen,IM,China,1926,110,2066,2684,100,2684,2450,252,1730,False,,1473464393,2016-09-10,1718692325,2024-06-18
16111456,72hitman72,Pieter Hopman,IM,Netherlands,1429,182,1961,2276,74,2441,2240,104,2090,False,,1392740017,2014-02-18,1713393056,2024-04-18
30372216,7hanat,Zhanat Saiyn,IM,International,2281,111,2717,2988,84,2988,2405,29,2877,False,,1476360999,2016-10-13,1718145552,2024-06-12
31962678,aa175,Anthony Atanasov,IM,Canada,2440,121,2528,2874,33,2874,2828,33,3156,False,,1482971316,2016-12-29,1718857617,2024-06-20
5715308,aaaao,Xiangyi Liu,IM,Singapore,2318,126,2527,2801,46,2801,2810,27,2862,False,,1314886349,2011-09-01,1718882577,2024-06-20
33980412,aariow,Sebastien Joie,IM,France,0,0,0,2425,47,2639,2362,88,2537,False,,1489574738,2017-03-15,1718741647,2024-06-19
93938862,abdoabedov,Pepe Cry,IM,International,2303,181,2303,2342,55,2342,1652,203,0,False,,1603655020,2020-10-26,1628295952,2021-08-07
18925378,abdulovorkhan,Abdulov Orkhan,IM,Azerbaijan,2159,195,2555,2567,48,2568,2584,81,2624,False,,1410879736,2014-09-16,1718350694,2024-06-14
219264619,abduzhaparov,Inigo Riveiro,IM,Spain,0,0,0,2521,48,2522,0,0,0,False,,1672655325,2023-01-02,1716925249,2024-05-29
24351018,abechahrour,Ibrahim Chahrour,IM,United States,1803,346,1803,2157,123,2220,2322,61,2424,False,,1443581759,2015-09-30,1714601205,2024-05-02
127853384,abikor,Олег Губанов,IM,Ukraine,1999,158,1999,2434,50,2528,0,0,0,False,,1615653403,2021-03-13,1708097011,2024-02-16
7238757,abruptum,Marcus Vinicius Moreira Santos,IM,Brazil,1740,341,2005,2521,45,2533,2649,155,2499,False,,1333984175,2012-04-09,1717850811,2024-06-08
10909548,abu_tyven_fra_bagdad,Erlend Mikalsen,IM,Norway,2332,349,2332,2681,30,2840,2638,47,2781,False,,1361539098,2013-02-22,1718831619,2024-06-20
3959271,acciochess,Padmini Rout,IM,India,2241,84,2674,2544,44,2598,2467,114,2575,False,,1284139737,2010-09-11,1718330811,2024-06-14
57543646,acostapablo,Pablo Ismael Acosta,IM,Argentina,2334,82,2476,2654,46,2787,2776,49,2890,False,,1550573798,2019-02-19,1715093838,2024-05-07
3189568,adamhunt1,Adam Hunt,IM,United Kingdom,2022,227,2179,2255,158,2538,0,0,0,True,,1232918681,2009-01-26,1718882214,2024-06-20
16881716,adar_07,Adar TARHAN,IM,Türkiye,2502,103,2502,2778,26,2858,2638,47,2698,False,,1397382996,2014-04-13,1718864692,2024-06-20
32202284,adityakudeshi,Adi Udeshi,IM,India,2531,251,2531,2563,44,2679,2280,60,2618,False,,1483772872,2017-01-07,1717906417,2024-06-09
46527410,adriangschnitzer,Adrian Gschnitzer,IM,Germany,0,0,0,2540,49,2586,2618,76,2618,False,,1527324999,2018-05-26,1718834816,2024-06-20
68371998,adrianpetrisor1992,Adrian Petrisor,IM,Romania,1961,202,2453,2520,119,2733,0,0,0,False,,1574518011,2019-11-23,1718858897,2024-06-20
25474428,adricalderon8,Adrian Suarez Uriel,IM,Spain,2017,222,2472,2507,46,2640,2409,85,2507,False,,1449604587,2015-12-09,1718870959,2024-06-20
14510308,adypady02,Advait Patel,IM,United States,2370,214,2370,2860,44,2904,2890,24,2962,False,,1384909057,2013-11-20,1718825302,2024-06-20
52679660,aemeffi,Evgeny Degtiarev,IM,Switzerland,0,0,0,2325,39,2473,2276,14,2391,False,,1543771255,2018-12-03,1716925689,2024-05-29
31471438,afterbite,Chuong Pham,IM,Vietnam,2342,147,2387,2607,46,2632,2323,167,2323,False,,1481190442,2016-12-08,1718006070,2024-06-10
51498488,aghasiyevkamal,Aghasiyev Kamal,IM,Azerbaijan,2441,102,2441,2565,41,2681,2604,32,2738,False,,1541427900,2018-11-05,1718812298,2024-06-19
10729592,agibileg,Uurtsaikh Agibileg,IM,Mongolia,2367,72,2457,2835,30,2926,2634,46,2650,False,,1360243286,2013-02-07,1718792909,2024-06-19
37808904,ahmadzada13,Ahmad Ahmadzada,IM,Azerbaijan,2338,296,0,2816,26,2854,2950,66,2800,False,,1502713717,2017-08-14,1590604170,2020-05-28
56576545,aidnet,Robert Bator,IM,Sweden,2078,109,2078,2664,55,2693,2417,122,2267,False,,1548551641,2019-01-27,1715279724,2024-05-10
4524071,aikiigm,Manea Alexandru,IM,Romania,2500,294,2500,2520,43,2679,2435,94,2575,False,,1294516948,2011-01-09,1718868078,2024-06-20
16441200,ainahia,Roi Reinaldo,IM,Spain,0,0,0,2470,128,2640,2515,48,2614,False,,1394728710,2014-03-13,1718445260,2024-06-15
52694424,airquake,Mirosław Lewicki,IM,Poland,0,0,0,2875,26,2875,2755,23,2908,False,,1543793728,2018-12-03,1718822720,2024-06-20
63546858,ajdemipopushi,Zoran Velickovic,IM,Germany,0,0,0,2320,39,2534,2517,155,2517,False,,1563814449,2019-07-22,1716476117,2024-05-23
164296357,ajedrecista3000,Juan Plazuelo Pascual,IM,Spain,0,0,0,2656,49,2708,2484,135,2484,False,,1639147686,2021-12-10,1714334910,2024-04-29
37742998,ajedrezcapablanca,Julio Leonardo Boudy Bueno,IM,Spain,1567,183,2080,2192,60,2337,1758,48,2119,True,,1502487277,2017-08-12,1718870653,2024-06-20
2104812,ajedrezencantabria,Luis Javier Bernal Moro,IM,Spain,2160,247,2160,2512,49,2521,2502,49,2516,False,,1250588598,2009-08-18,1718866350,2024-06-20
137714968,ajedrezenmadrid,Jesus Martin Duque,IM,Spain,0,0,0,2474,36,2698,2393,43,2536,False,,1619598970,2021-04-28,1718882108,2024-06-20
8230802,ajedrezhn,Ricardo Urbina,IM,Honduras,2225,111,2000,2414,99,2414,2311,52,2320,False,,1342545289,2012-07-18,1718672173,2024-06-18
49387704,ajedrezhoy,Guillermo José Llanos,IM,Argentina,1975,115,2224,2406,42,2496,0,0,0,False,,1535980440,2018-09-03,1718881907,2024-06-20
86688490,akewjon,Saidakbar Saydaliev,IM,Uzbekistan,2312,103,2474,2774,47,2829,2723,78,2797,False,,1594745648,2020-07-14,1717616120,2024-06-06
32311078,akiba63,Fabrizio Bellia,IM,Italy,2000,49,2000,2338,110,2447,1996,232,1994,False,,1484150656,2017-01-11,1718337739,2024-06-14
45025492,akrus,,IM,Russia,2076,251,0,2557,71,2647,2698,60,2750,False,,1523005055,2018-04-06,1695401297,2023-09-22
32309420,akshatkhamparia,Akshat Khamparia,IM,India,2007,247,2007,2444,123,2509,1729,204,1852,False,,1484146358,2017-01-11,1718073411,2024-06-11
46011196,albertochueca,Alberto Chueca Forcén,IM,Spain,0,0,0,2541,49,2559,2306,196,2306,False,,1525811923,2018-05-09,1718829093,2024-06-20
13449566,albi1999,Alberto Barp,IM,Italy,2353,109,2380,2644,44,2768,2577,42,2633,False,,1378635555,2013-09-08,1718485859,2024-06-16
30431360,aldokhinivan,Ivan Aldokhin,IM,Russia,2161,254,0,2663,33,2744,2571,30,2800,False,,1476648129,2016-10-17,1718744084,2024-06-19
43434400,alejandromateo21,,IM,Spain,2385,225,2385,2519,48,2522,2536,49,2536,False,,1518876359,2018-02-17,1718810728,2024-06-19
27254606,alejandromontalvo,Alejandro Montalvo Rosario,IM,Puerto Rico,0,0,0,2402,39,2425,2201,54,2206,False,,1458072555,2016-03-16,1612800725,2021-02-08
48340576,alekroth65,Aleksander Czerwoński,IM,Poland,2507,59,2493,2381,63,2402,0,0,0,False,,1533025670,2018-07-31,1718862083,2024-06-20
15456620,aleks45,Aleksandr Razmyslov,IM,Ukraine,2120,206,2235,2512,56,2629,2497,40,2627,False,,1389093049,2014-01-07,1718521473,2024-06-16
70195064,aleksanderhnydiuk,Aleksander Hnydiuk,IM,Poland,0,0,0,2523,49,2650,2704,247,2554,False,,1577965483,2020-01-02,1715284570,2024-05-10
141242813,aleksandraleksikov,Alexander Alexikov,IM,Ukraine,2487,293,2487,2311,36,2476,1688,60,2000,False,,1621579634,2021-05-21,1714399669,2024-04-29
46571136,alekseyviktorovich,Alexey Alexeev,IM,Russia,1886,123,1921,2332,124,2455,1969,97,2281,False,,1527452716,2018-05-28,1716914077,2024-05-28
48662094,alenee,ALEJANDRO NEEDLEMAN,IM,Argentina,2469,143,2626,2359,95,2433,2208,121,2484,False,,1533964047,2018-08-11,1717010493,2024-05-30
15100368,alex-11211,,IM,Germany,1550,192,1757,2559,89,2609,2424,87,2424,False,,1387396438,2013-12-19,1718878000,2024-06-20
128041,alex1927,Arash Roghani,IM,Iran,0,0,0,0,0,0,0,0,0,False,,1191330144,2007-10-02,1411123869,2014-09-19
21029930,alexander_kachko,Alexander Kachko,IM,Russia,2350,348,2350,2789,68,2820,2754,163,2754,False,,1423598069,2015-02-11,1667810015,2022-11-07
68069294,alexander_khlebovich,Alexander Khlebovich,IM,Russia,0,0,0,2827,78,2851,0,0,0,False,,1573921890,2019-11-16,1718743733,2024-06-19
28038066,alexbarton,Alessandro Bonafede,IM,Thailand,1505,176,1541,2000,162,1552,2150,164,1804,False,,1462352542,2016-05-04,1560671939,2019-06-16
8580924,alexbattey,Alexander Battey,IM,United States,2093,300,2093,2732,26,2816,2772,108,2898,False,,1345231322,2012-08-18,1603734779,2020-10-27
36079866,alexey_potapov,Alexey Potapov,IM,Russia,0,0,0,2739,51,2752,2461,122,2337,False,,1496675436,2017-06-05,1551816498,2019-03-06
12221522,alexkundin,Alex Kundin,IM,Israel,2569,309,2569,1862,118,2158,2042,296,0,False,,1370694646,2013-06-08,1718433591,2024-06-15
43190180,alexostrovskiy,Alex Ostrovskiy,IM,United States,0,0,0,2723,29,2882,2639,53,2896,False,,1518245007,2018-02-10,1718847120,2024-06-20
30194962,alexrtoronto,Alexander Rabinovich,IM,Canada,0,0,0,0,0,0,2228,156,2182,False,,1475378678,2016-10-02,1597789222,2020-08-19
37818292,alextriapishko,Alexandr Triapishko,IM,Russia,2142,225,2215,2806,47,2924,2803,54,2902,False,,1502739265,2017-08-15,1716448372,2024-05-23
26145526,alextruskavetsky,Alex Truskavetsky,IM,Russia,2456,258,2456,2676,49,2747,2647,36,2769,False,,1452852450,2016-01-15,1717097368,2024-05-31
41092006,alex_32167,Алексей Павельев,IM,Russia,2476,85,2505,2749,66,2822,2756,82,2845,False,,1512647073,2017-12-07,1676117226,2023-02-11
15671802,alex_banzea,Alexandru-Bogdan Banzea,IM,Romania,2002,144,2128,2701,24,2764,2521,49,2553,True,https://twitch.tv/alexbanzea,1390248438,2014-01-21,1718878369,2024-06-20
36196436,alex_belezky,Alexander Belezky,IM,Germany,0,0,0,2523,104,2691,2492,43,2543,False,,1497078162,2017-06-10,1705075977,2024-01-12
77193080,alex_krayz,Alexander Krayz,IM,Israel,2350,78,2350,2395,27,2464,0,0,0,False,,1587303298,2020-04-19,1718736118,2024-06-19
76675500,aliba25,Alibek Igambergenov,IM,Kazakhstan,2193,66,2478,2727,22,2836,2717,121,2717,False,,1586870280,2020-04-14,1718708828,2024-06-18
4992389,aliencowboy,Alan Stein,IM,United States,1038,290,0,2690,21,2747,2549,44,2675,False,,1302915125,2011-04-16,1718813300,2024-06-19
51366194,alienonanotherplanet,,IM,Puerto Rico,2221,255,2221,2675,49,2702,2697,95,3058,False,,1541088655,2018-11-01,1718523456,2024-06-16
28886214,alihanhuseyinoglu,Alihan Hüseyinoğlu,IM,Türkiye,2419,49,2419,2787,49,2822,2734,109,2734,False,,1467448049,2016-07-02,1718527621,2024-06-16
24538906,alika2810,Alina Kashlinskaya,IM,Poland,2368,155,2484,2610,47,2738,2534,74,2672,False,,1444639667,2015-10-12,1718799861,2024-06-19
70071180,alimentor20,Alain Genzling,IM,France,1979,138,2209,2275,121,2531,2449,134,2505,False,,1577719790,2019-12-30,1673256348,2023-01-09
15775464,alinalami,Alina l'Ami,IM,Romania,0,0,0,2173,63,2173,0,0,0,False,,1390820863,2014-01-27,1703691712,2023-12-27
3958392,aljoschafeuerstack,Aljoscha Feuerstack,IM,Germany,0,0,0,2644,45,2708,2510,98,2610,False,,1284134842,2010-09-10,1718753136,2024-06-19
23898470,alleyooper,Peter Lizak,IM,Hungary,2296,91,2463,2579,34,2766,2667,26,2810,False,,1440974694,2015-08-31,1718875384,2024-06-20
277330711,almasrakhmatullaev,Almas Rakhmatullaev,IM,Uzbekistan,2715,79,2761,2891,33,2988,2761,30,3022,False,,1681999970,2023-04-20,1718117023,2024-06-11
18289688,almatyonelove,Evgeniy Pak,IM,South Korea,2202,144,2562,2494,49,2783,2511,72,2600,False,,1406750286,2014-07-31,1718687161,2024-06-18
62251900,almiras,Almira Skripchenko,IM,France,2493,221,2635,2586,45,2710,0,0,0,False,,1560464510,2019-06-14,1718841206,2024-06-20
22139986,almostright,Jaap De Jager,IM,Indonesia,0,0,0,2725,81,2754,2514,33,2616,False,,1430082837,2015-04-27,1717874992,2024-06-09
80207758,alniro4,,IM,Russia,2045,88,2306,2171,76,2314,0,0,0,False,,1590158698,2020-05-22,1650210226,2022-04-17
74558866,alomaterapia,Robert Aloma,IM,Spain,2362,246,2648,2577,54,2689,0,0,0,False,,1585215148,2020-03-26,1718816132,2024-06-19
39619226,alonmindlin,Alon Mindlin,IM,Israel,2598,49,2600,2699,49,2899,2852,22,2940,False,,1508525098,2017-10-21,1718877581,2024-06-20
3957379,alonyoavk,,IM,Israel,2596,349,2596,2611,27,2779,2326,25,2505,False,,1284131286,2010-09-10,1701111660,2023-11-28
19033420,alpasya2009,Alparslan Isik,IM,Türkiye,1820,136,2013,2566,23,2668,2506,36,2529,False,,1411580943,2014-09-25,1551820273,2019-03-06
6468096,alqudaimi,Basheer Alqudaimi,IM,Yemen,1329,297,2517,2455,84,2607,2396,50,2731,False,,1326106607,2012-01-09,1713285761,2024-04-16
47997446,alternativfacts,,IM,Russia,0,0,0,2691,37,2749,2718,84,2752,False,,1531999676,2018-07-19,1621033000,2021-05-15
5655947,al_bundy_83,Zdenko Stupavsky,IM,Vietnam,1585,247,0,2142,291,2142,2297,88,2553,False,,1313959194,2011-08-22,1706863110,2024-02-02
40212830,amantedemoi,Artem Sadovsky,IM,Cyprus,2332,149,2532,2555,41,2707,2750,20,2836,False,,1510259662,2017-11-10,1718800343,2024-06-19
41097026,amartuvshinganzorig,Amartuvshin Ganzorig,IM,Mongolia,2188,133,2475,2557,49,2661,2550,49,2560,False,,1512658928,2017-12-07,1718721166,2024-06-18
