id,username,name,title,country,country_code,verified,status,league,avatar,rapid_rating_last,rapid_rating_deviation,rapid_rating_best,rapid_record_win,rapid_rating_draw,rapid_rating_loss,blitz_rating_last,blitz_rating_deviation,blitz_rating_best,blitz_record_win,blitz_rating_draw,blitz_rating_loss,bullet_rating_last,bullet_rating_deviation,bullet_rating_best,bullet_record_win,bullet_rating_draw,bullet_rating_loss,is_streamer,twitch_url,joined,joined_date,last_online,last_online_date
16602394,evgeny81,Evgeny Postny,GM,Israel,IL,False,premium,Silver,https://images.chesscomfiles.com/uploads/v1/user/16602394.5095419a.200x200o.660c52830305.jpeg,2465,96,2719,26,6,21,2746,46,2815,772,148,390,2353,255,2203,2,0,0,False,,1395701467,2014-03-25,1721768105,2024-07-24
52118558,evgenyburmakin,Евгений Бурмакин,FM,Russia,RU,False,premium,Stone,https://images.chesscomfiles.com/uploads/v1/user/52118558.a8bb8063.200x200o.8d7699ce9c4a.jpeg,0,0,0,0,0,0,2382,45,2458,186,31,232,2179,92,1479,12,0,3,False,,1542742558,2018-11-21,1721141598,2024-07-16
24699312,evgenyermolaev,Евгений Ермолаев,FM,Russia,RU,False,premium,Stone,,2173,191,2173,4,1,0,2058,130,2613,679,75,454,2550,131,2705,3346,420,2570,False,,1445529247,2015-10-22,1721485033,2024-07-20
36530556,evgenypigusov,Evgeny Pigusov,GM,Russia,RU,False,premium,Silver,https://images.chesscomfiles.com/uploads/v1/user/36530556.2f60ed82.200x200o.a6095395bf2f.png,2327,109,2343,7,4,4,2652,48,2652,1052,165,1010,1786,247,0,0,0,1,False,,1498244462,2017-06-24,1720772089,2024-07-12
32686514,evgenyromanov,Evgeny Romanov,GM,Norway,NO,False,premium,Wood,https://images.chesscomfiles.com/uploads/v1/user/32686514.c0b71257.200x200o.4e13df8c5f28.jpg,2265,113,2619,6,3,6,2741,129,2753,118,18,70,0,0,0,0,0,0,False,,1485443817,2017-01-26,1715935787,2024-05-17
22580912,evgenysharapov,Evgeny Sharapov,GM,Ukraine,UA,False,premium,,https://images.chesscomfiles.com/uploads/v1/user/22580912.9b9eca31.200x200o.a96300a967ba.jpeg,1902,111,2333,9,3,4,2329,48,2460,842,260,586,2355,84,2222,25,4,7,False,,1432816704,2015-05-28,1555299214,2019-04-15
28432502,evgenyt,Evgeny Tomashevsky,GM,Russia,RU,False,premium,Stone,https://images.chesscomfiles.com/uploads/v1/user/28432502.37dda18b.200x200o.7bae8db8ccf6.jpeg,2667,61,2832,28,24,21,2988,90,2988,672,249,382,2440,247,2290,2,0,0,True,https://twitch.tv/tomash_games,1464694128,2016-05-31,1708178971,2024-02-17
32987962,evhen_taranenko,Evgueniy Taranenko,NM,Ukraine,UA,False,premium,Champion,,1364,59,2385,22,5,57,2898,41,2920,1145,287,1067,2067,64,2390,43,9,51,False,,1486426553,2017-02-07,1712279437,2024-04-05
13573362,evi2703,Evelyn Wagenschuetz,WIM,Ecuador,EC,False,premium,Silver,https://images.chesscomfiles.com/uploads/v1/user/13573362.77f887f5.200x200o.a82eb9a19ed1.jpeg,2009,343,2009,1,0,0,2136,142,2255,1515,154,1602,1871,141,2038,58,4,92,False,,1379516443,2013-09-18,1721142446,2024-07-16
76639866,evilmorty23,Joseph Bellissimo,NM,United States,US,False,premium,Legend,https://images.chesscomfiles.com/uploads/v1/user/76639866.2af11f5c.200x200o.20e104aadf7f.jpg,2039,149,2180,27,1,10,2553,27,2668,3326,323,1890,2706,21,2706,2263,289,1744,False,,1586830779,2020-04-14,1722140060,2024-07-28
62844858,excalibur885,,FM,United Kingdom,GB,False,premium,Wood,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,1561924412,2019-07-01,1710923483,2024-03-20
60556763,excellent1st,,GM,United States,US,False,premium,,,0,0,0,0,0,0,2850,50,2882,163,23,142,2770,47,2659,85,9,59,False,,1556927096,2019-05-04,1597055860,2020-08-10
13793314,exceptionallydubious,James Morris,IM,Australia,AU,False,premium,Crystal,https://images.chesscomfiles.com/uploads/v1/user/13793314.8099751f.200x200o.f3001fc98b0a.jpeg,2398,106,2521,46,3,16,2729,44,2832,3194,477,2722,2744,47,2857,5872,605,4841,False,,1381045076,2013-10-06,1721798656,2024-07-24
82296260,exchange_sacrificer,,NM,United States,US,False,premium,Champion,,2156,154,2265,8,1,5,2400,43,2472,506,105,354,2408,21,2478,1167,240,852,False,,1591907989,2020-06-12,1714535992,2024-05-01
300327393,exchangeab,Andre Bold,CM,Germany,DE,False,premium,Champion,https://images.chesscomfiles.com/uploads/v1/user/300327393.2b522b4d.200x200o.addcd35a5f59.jpg,2270,49,2386,11,3,6,2507,27,2573,1504,435,1386,2325,60,2441,56,12,55,False,,1689541367,2023-07-17,1722149347,2024-07-28
53001258,excitingtrap,,WIM,International,XX,False,premium,Stone,,2295,269,2295,1,0,0,2433,63,2502,1731,211,1805,2368,62,2251,109,6,37,False,,1544358468,2018-12-09,1714512777,2024-05-01
12766550,exiledsaint,Tony Cesolini,NM,United States,US,False,premium,Champion,https://images.chesscomfiles.com/uploads/v1/user/12766550.f7c2b36c.200x200o.774827ffe63c.jpeg,1738,161,1738,8,0,4,1962,34,2093,4037,320,3749,1690,50,2111,1123,69,969,False,,1374201053,2013-07-19,1717179053,2024-06-01
1909439,expatriot,William Paschall,IM,Hungary,HU,False,premium,,https://images.chesscomfiles.com/uploads/v1/user/1909439.d338abfe.200x200o.fce5ca4ec7ff.jpeg,0,0,0,0,0,0,2198,112,2233,19,6,7,0,0,0,0,0,0,False,,1241770587,2009-05-08,1692615003,2023-08-21
61357900,expii,Alex Wang,NM,United States,US,False,premium,Stone,,1353,275,0,0,0,2,2136,50,2322,137,47,306,0,0,0,0,0,0,False,,1558665899,2019-05-24,1722010145,2024-07-26
70726598,exploring_chess,Christian Braun,IM,Germany,DE,False,premium,Stone,,2506,49,2786,16,3,2,2550,49,2714,35,4,35,2076,105,2399,6,0,10,False,,1578960374,2020-01-14,1721834468,2024-07-24
64311438,exploringchess,Christian Braun,IM,Germany,DE,False,premium,,https://images.chesscomfiles.com/uploads/v1/user/64311438.54f32f79.200x200o.0d28edf933c8.png,0,0,0,0,0,0,2657,38,2966,71,19,67,2419,123,2518,3,0,5,False,,1565817407,2019-08-15,1578518198,2020-01-09
77363682,extremelearner,Tahsin Tajwar Zia,FM,Bangladesh,BD,False,premium,Legend,https://images.chesscomfiles.com/uploads/v1/user/77363682.7f471b21.200x200o.63e7daac2376.jpg,2251,67,2450,87,21,80,2466,46,2618,2716,470,2809,2364,59,2636,3893,425,3574,True,https://twitch.tv/extremelearner,1587457760,2020-04-21,1721845349,2024-07-25
12278116,eyeofeagle,Carlos Burgos,IM,El Salvador,SV,False,premium,Stone,https://images.chesscomfiles.com/uploads/v1/user/12278116.02a6de6f.200x200o.085287c511d6.jpeg,1816,92,1826,12,1,6,2078,171,2402,1199,186,695,2126,112,2291,787,42,399,False,,1371008011,2013-06-12,1722140424,2024-07-28
18078244,eyhowzitbru,Daniel Barrish,FM,South Africa,ZA,False,premium,Wood,https://images.chesscomfiles.com/uploads/v1/user/18078244.1ff4ce37.200x200o.422d20a478c9.jpeg,2250,49,2250,6,2,8,2126,213,2126,88,10,63,2283,218,2462,7,0,10,False,,1405411191,2014-07-15,1721794161,2024-07-24
86847534,ezanatan,DESALEGN FEKADU,CM,Ethiopia,ET,False,premium,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,1594916832,2020-07-16,1596195821,2020-07-31
88189856,ezarix,,FM,Japan,JP,False,premium,Bronze,https://images.chesscomfiles.com/uploads/v1/user/88189856.97f9c186.200x200o.b2227092c18f.jpeg,2070,113,2402,10,9,7,2601,66,2756,142,28,138,2484,64,2856,717,52,763,False,,1596436698,2020-08-03,1673960888,2023-01-17
24926218,ezhurb,Eve Zhurbinskiy,WCM,United States,US,False,premium,,https://images.chesscomfiles.com/uploads/v1/user/24926218.e81b3b22.200x200o.beb2190b79ad.gif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,1446774014,2015-11-06,1637888923,2021-11-26
34064141,ezkybel,Luis Esquivel Golcher,FM,Panama,PA,False,premium,Crystal,https://images.chesscomfiles.com/uploads/v1/user/34064141.a356bb46.200x200o.4f226466fb89.jpeg,1806,348,1806,3,0,0,2263,46,2587,1000,121,845,2341,34,2451,2236,223,1787,False,,1489848579,2017-03-18,1722110329,2024-07-28
39368418,ezov,Ilja Biriukov,IM,Russia,RU,False,premium,Silver,https://images.chesscomfiles.com/uploads/v1/user/39368418.ae05f905.200x200o.650abf32a088.jpeg,1968,154,2186,2,1,7,2187,63,2535,1256,258,854,2164,142,2413,68,2,55,False,,1507755842,2017-10-12,1719959150,2024-07-03
6645062,ezwin4all,Shawn Wang,NM,United States,US,False,premium,Champion,,1962,219,2039,11,3,6,2076,101,2201,318,21,212,2195,29,2414,3811,230,3220,False,,1328834605,2012-02-10,1721937147,2024-07-26
87010578,f1chess1,Robert Suelo Jr,NM,Philippines,PH,False,premium,Legend,https://images.chesscomfiles.com/uploads/v1/user/87010578.97354971.200x200o.a35937360851.jpeg,2269,101,2315,97,21,23,2628,72,2628,185,36,63,2547,20,2639,5639,486,2723,False,,1595092075,2020-07-19,1682088857,2023-04-21
108157396,f4sterthanyou,,FM,Bahamas,BS,False,premium,Crystal,https://images.chesscomfiles.com/uploads/v1/user/108157396.8b32ddfc.200x200o.23e6444f0df5.jpeg,2305,136,2411,22,2,3,2773,49,2784,165,25,95,2836,61,3111,1064,130,936,False,,1609274098,2020-12-30,1722013168,2024-07-26
16539356,fabianenglert,Fabian Englert,IM,Germany,DE,False,premium,,https://images.chesscomfiles.com/uploads/v1/user/16539356.795b915d.200x200o.f26cc15421ac.jpeg,2307,184,2307,8,0,0,2440,72,2448,545,112,295,2572,176,2422,32,0,0,False,,1395321220,2014-03-20,1722077919,2024-07-27
11177810,fabianocaruana,Fabiano Caruana,GM,United States,US,False,premium,Champion,https://images.chesscomfiles.com/uploads/v1/user/11177810.9dfc8d31.200x200o.9a9eccebc07c.png,2763,43,3045,164,135,69,3117,32,3207,1730,326,520,3092,30,3113,933,98,315,False,,1363533272,2013-03-17,1722128060,2024-07-28
24876280,fabianvivasz,Fabian Vivas,FM,Venezuela,VE,False,premium,Legend,https://images.chesscomfiles.com/uploads/v1/user/24876280.b99f2381.200x200o.02399b207506.jpeg,2329,81,2389,22,9,7,2446,40,2612,2345,228,2429,2563,43,2602,757,85,756,False,,1446500877,2015-11-03,1722107575,2024-07-28
19750096,fablibi,Fabien Libiszewski,GM,France,FR,False,premium,Elite,https://images.chesscomfiles.com/uploads/v1/user/19750096.0e2b5818.200x200o.5569d29ab074.jpeg,2438,289,2565,32,2,3,2768,45,2827,2057,302,1103,2675,49,2757,1889,181,951,False,,1416154220,2014-11-16,1722095737,2024-07-27
32436406,fabsylla,Sylvia Johnsen,WFM,Norway,NO,False,premium,Stone,https://images.chesscomfiles.com/uploads/v1/user/32436406.7c76761b.200x200o.acdbe5864851.png,1732,107,1879,9,4,14,1755,171,2040,23,3,21,1143,179,0,0,0,3,False,,1484577752,2017-01-16,1721854551,2024-07-25
17346928,fabuloso_es,Moacir Bortoloso,CM,Brazil,BR,False,premium,Stone,,1989,158,1989,10,3,7,1960,48,2157,232,18,191,2300,33,1577,433,7,454,False,,1400415450,2014-05-18,1721418247,2024-07-20
72379080,fackotall,,NM,Türkiye,TR,False,premium,Bronze,https://images.chesscomfiles.com/uploads/v1/user/72379080.ec05644a.200x200o.17387e0c7885.jpeg,1004,164,2448,5,3,3,2070,107,2070,10,0,4,2369,92,2733,135,15,107,False,,1582069833,2020-02-19,1722073494,2024-07-27
5313058,fafqulec,Krzysztof Jasik,FM,Poland,PL,False,premium,,https://images.chesscomfiles.com/uploads/v1/user/5313058.9e84a2b5.200x200o.4cfe552bd3fe.jpeg,2000,290,2000,1,0,0,2314,194,2455,59,3,11,2150,120,2000,56,1,31,False,,1308658282,2011-06-21,1660400905,2022-08-13
24045014,fahad,Mohammad Fahad Rahman,IM,Bangladesh,BD,False,premium,Legend,,2090,106,2644,37,5,28,2661,40,2798,3343,581,3537,2777,46,2815,4270,506,4085,False,,1441864102,2015-09-10,1722081543,2024-07-27
53950008,fahmiaac,fahmi azaiz,CM,Tunisia,TN,False,premium,Elite,,2338,149,2338,13,3,1,2472,32,2637,972,56,745,1992,42,2129,191,13,175,False,,1545382830,2018-12-21,1664802529,2022-10-03
361071481,failinghabit,,IM,France,FR,False,premium,Crystal,,0,0,0,0,0,0,2635,32,2760,245,38,216,2567,49,2591,14,2,10,False,,1714795501,2024-05-04,1722078723,2024-07-27
14498226,fairchess_on_youtube,Dmitry Andreikin,GM,Maldives,MV,False,premium,Legend,https://images.chesscomfiles.com/uploads/v1/user/14498226.8202a36e.200x200o.1fe2de7e5eaa.jpeg,2739,46,2811,178,150,89,3125,35,3161,3569,921,1098,3022,48,3310,843,151,496,False,,1384871254,2013-11-19,1721835886,2024-07-24
64461434,falcon28dz,Algeriano28,WIM,Algeria,DZ,False,premium,,,0,0,0,0,0,0,2321,62,2321,165,19,122,2050,116,1413,5,0,3,False,,1566177837,2019-08-19,1602938775,2020-10-17
30543138,falkentyne,Ike Miller,NM,United States,US,False,premium,Stone,https://images.chesscomfiles.com/uploads/v1/user/30543138.d01a8ef7.200x200o.18b27ed9283c.jpeg,2204,44,2343,347,84,258,2209,41,2226,949,189,912,1987,37,2503,1848,122,1877,False,,1477207209,2016-10-23,1722134988,2024-07-28
325040807,fallenstar78,Kristian J. Trygstad,FM,Norway,NO,False,premium,Silver,,0,0,0,0,0,0,2400,37,2391,131,23,65,0,0,0,0,0,0,False,,1699604436,2023-11-10,1721824716,2024-07-24
5418979,falzehope0,Tyrell Harriott,NM,United States,US,False,premium,Champion,https://images.chesscomfiles.com/uploads/v1/user/5418979.7444a020.200x200o.b4e1b950435e.jpg,2129,181,2216,15,0,3,2435,46,2543,2271,161,2140,2211,42,2373,761,36,703,False,,1310331537,2011-07-11,1722095367,2024-07-27
55809298,familijatop71,Nesa Modric,CM,Serbia,RS,False,premium,Legend,,0,0,0,0,0,0,2322,32,2343,3116,710,3702,0,0,0,0,0,0,False,,1547199927,2019-01-11,1721746617,2024-07-23
5744407,fancyknightmaneuvers,Richard Chen,FM,Canada,CA,False,premium,Elite,https://images.chesscomfiles.com/uploads/v1/user/5744407.050f05d7.200x200o.3ac6667cd877.png,2503,281,2525,19,57,9,2716,48,2741,1581,283,1241,2700,49,2848,2124,271,2095,False,,1315340925,2011-09-07,1722100330,2024-07-28
271818427,fandebobbyfischer,Garry Anatholy Hernandez Ojeda,CM,International,XX,False,premium,Crystal,https://images.chesscomfiles.com/uploads/v1/user/271818427.273b2701.200x200o.c0a42edd4c87.jpg,0,0,0,0,0,0,2672,43,2761,482,94,509,2750,37,2801,924,144,1112,False,,1680801155,2023-04-07,1722134627,2024-07-28
62891978,fandorin779,Dmitry Kirillov,FM,Russia,RU,False,premium,Champion,,2575,50,2575,11,0,0,2511,41,2707,679,132,742,2448,35,2569,322,38,354,False,,1562057072,2019-07-02,1719678555,2024-06-29
21261072,fandorine,Maksim Chigaev,GM,Spain,ES,False,premium,Legend,https://images.chesscomfiles.com/uploads/v1/user/21261072.f754bfbe.200x200o.fba6423ad54f.jpg,2587,46,2770,79,58,55,2929,33,3036,2946,633,1401,2848,35,3054,475,78,339,True,https://twitch.tv/fandorine96,1424876411,2015-02-25,1722071917,2024-07-27
12631974,fang3416,,CM,South Africa,ZA,False,premium,Legend,,2202,68,2229,105,12,61,2402,25,2402,1918,200,1548,2209,24,2364,2313,188,1984,False,,1373278696,2013-07-08,1722077676,2024-07-27
75190402,fanl71,Francisco Nunez Lucero,CM,Catalonia,XC,False,premium,Crystal,https://images.chesscomfiles.com/uploads/v1/user/75190402.624b725f.200x200o.d1032c7a5a71.jpg,2062,49,2062,3,0,0,2088,63,2176,821,120,665,1895,62,2052,437,13,332,False,,1585664405,2020-03-31,1721989216,2024-07-26
69288842,fannyduartenapoles,Fanny Duarte Napoles,FM,United States,US,False,premium,Elite,https://images.chesscomfiles.com/uploads/v1/user/69288842.7ca25517.200x200o.36a4107e3e84.jpg,2374,49,2390,4,0,1,2440,53,2513,135,19,95,2367,34,2387,123,7,69,False,,1576250459,2019-12-13,1722122271,2024-07-28
10378466,fannysyeraunt,Not today,FM,Western Sahara,EH,False,premium,Silver,https://images.chesscomfiles.com/uploads/v1/user/10378466.c46c43f6.200x200o.c6946bbd6cb7.jpg,2447,136,2604,12,0,4,2250,101,2343,2396,212,1865,2296,166,2282,106,6,87,False,,1357880051,2013-01-11,1722035977,2024-07-27
193492793,fantastic_power,Kirill Bazyrtsyrenov,FM,Russia,RU,False,premium,Elite,https://images.chesscomfiles.com/uploads/v1/user/193492793.09093e56.200x200o.2dcf8b224e62.jpg,2251,311,2251,1,0,0,2664,49,2860,208,37,134,2313,101,2363,35,1,14,False,,1660574357,2022-08-15,1721764220,2024-07-24
348763767,fantom48,,IM,Czech Republic,CZ,False,premium,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,1709497679,2024-03-04,1710249285,2024-03-12
5936672,fantom64,Petar Gojković,IM,Serbia,RS,False,premium,Silver,,0,0,0,0,0,0,2232,78,2232,140,15,143,2272,37,2384,2030,73,2201,False,,1318336875,2011-10-11,1722081111,2024-07-27
27641858,fantozzi86,Igor Teplyi,IM,Italy,IT,False,premium,Legend,,2010,345,2010,4,0,0,2707,22,2761,10133,1681,8093,2368,70,2477,15,4,14,False,,1460069285,2016-04-08,1722023309,2024-07-27
5276288,faqade,Antonios Pavlidis,GM,Greece,GR,False,premium,Stone,,2589,110,2945,12,7,3,2654,41,2788,1029,151,698,2627,49,2729,1244,46,835,False,,1308066687,2011-06-14,1721936301,2024-07-26
86169458,farah_rhm,Faratiana Raharimanana,WFM,Madagascar,MG,False,premium,Elite,https://images.chesscomfiles.com/uploads/v1/user/86169458.b8f0d795.200x200o.535861f62ef9.jpg,1534,179,1620,1,1,2,1488,37,1621,366,26,355,0,0,0,0,0,0,False,,1594233373,2020-07-09,1721392288,2024-07-19
17105470,faraone99,Davide Podetti,NM,Italy,IT,False,premium,Silver,,1885,181,2096,25,5,8,2522,49,2576,486,78,367,2443,28,2537,2280,189,1629,False,,1398795515,2014-04-30,1722076708,2024-07-27
280286263,fariasov,Sergio Farias,CM,Brazil,BR,False,premium,Champion,https://images.chesscomfiles.com/uploads/v1/user/280286263.29d375bb.200x200o.3429dfc20569.jpg,2552,144,2552,10,0,0,2200,55,2266,301,23,187,1966,54,2186,1199,50,617,False,,1682734972,2023-04-29,1720823860,2024-07-13
328235411,faridov2010,Farid Tamer,FM,Egypt,EG,False,premium,Silver,,0,0,0,0,0,0,2220,39,2223,74,5,48,2019,158,2186,1,1,2,False,,1700858270,2023-11-25,1721845415,2024-07-25
50840524,faridzeynalov86,Farid Zeynalov,FM,Azerbaijan,AZ,False,premium,Champion,,2230,249,0,0,1,0,2502,104,2725,1694,282,1614,2488,62,2663,1667,187,1743,False,,1539769224,2018-10-17,1713206224,2024-04-16
79643742,fariza2018,AFRUZA Khamdamova,WFM,Uzbekistan,UZ,False,premium,Silver,https://images.chesscomfiles.com/uploads/v1/user/79643742.f37d9d90.200x200o.59bf3dbbaf52.jpeg,2134,47,2134,13,5,6,2626,45,2641,896,134,876,2148,194,2194,11,0,9,False,,1589615585,2020-05-16,1721798432,2024-07-24
95955184,farout1364,,GM,United States,US,False,premium,Crystal,,0,0,0,0,0,0,2808,45,2970,318,76,189,2602,95,2811,41,6,28,False,,1604969001,2020-11-10,1722020302,2024-07-27
33991150,farrukh_amonatov,Farrukh Amonatov,GM,Tajikistan,TJ,False,premium,Silver,https://images.chesscomfiles.com/uploads/v1/user/33991150.7a93075e.200x200o.553d5018b5aa.jpeg,2546,129,2615,5,3,3,3000,62,3007,3890,1151,3861,2711,46,2863,758,93,635,False,,1489603103,2017-03-16,1721366456,2024-07-19
57881452,farseer25,Francesco Sorcinelli,NM,Italy,IT,False,premium,Bronze,https://images.chesscomfiles.com/uploads/v1/user/57881452.a44e8e7e.200x200o.522c827e8403.jpg,0,0,0,0,0,0,2200,79,2200,62,3,27,2200,34,2259,723,30,453,False,,1551285414,2019-02-27,1721922361,2024-07-25
9491998,farsgris,Lars Nielsen,FM,Denmark,DK,False,premium,Champion,https://images.chesscomfiles.com/uploads/v1/user/9491998.c9f4086f.200x200o.02ca6664ed72.jpg,836,207,0,0,0,2,2260,25,2412,6764,1283,5601,0,0,0,0,0,0,False,,1351879117,2012-11-03,1722146568,2024-07-28
56796752,fartobus,Andrei Maksimenko,GM,Germany,DE,False,premium,Stone,,2393,248,0,0,1,0,2386,173,2757,114,19,82,0,0,0,0,0,0,False,,1549011106,2019-02-01,1710272677,2024-03-13
5909028,farzadbfd,Farzad Bolourchifard,FM,Iran,IR,False,premium,Legend,https://images.chesscomfiles.com/uploads/v1/user/5909028.d705bc53.200x200o.9c05b69318e9.jpg,2367,49,2393,8,1,0,2647,33,2855,2650,521,2500,2703,49,2840,398,45,421,False,,1317906792,2011-10-06,1722115470,2024-07-28
77248620,fascimate,Allyson Wong,WCM,United States,US,False,premium,Bronze,https://images.chesscomfiles.com/uploads/v1/user/77248620.3a5948b1.200x200o.95df83738ba9.jpeg,1779,191,1910,24,1,18,1781,134,1830,44,1,29,1725,192,1793,5,0,1,False,,1587343393,2020-04-20,1720640227,2024-07-11
14157740,fastestmindalive,Paulo Bersamina,IM,Philippines,PH,False,premium,Crystal,https://images.chesscomfiles.com/uploads/v1/user/14157740.e32ee435.200x200o.3348b869c20e.jpeg,2444,49,2453,210,66,57,2716,49,2920,913,160,596,2839,49,2839,1061,99,780,False,,1383374969,2013-11-02,1722140036,2024-07-28
19625292,fastfaun,,NM,United States,US,False,premium,Legend,,2335,147,2335,82,15,41,2419,17,2560,25753,4438,28301,2350,138,2350,640,61,625,False,,1415424903,2014-11-08,1721853613,2024-07-25
9302640,fatal_justice,G,FM,Germany,DE,False,premium,,,0,0,0,0,0,0,2265,47,2392,5258,649,4854,1329,329,0,0,0,1,False,,1350589406,2012-10-19,1607291734,2020-12-07
160711419,fatgiri,,FM,Denmark,DK,False,premium,Legend,https://images.chesscomfiles.com/uploads/v1/user/160711419.ca92b607.200x200o.63b9ad250888.jpeg,2385,248,2385,1,0,0,2306,39,2368,527,48,496,2493,43,2493,11501,619,10692,False,,1636401393,2021-11-09,1720733012,2024-07-12
61323508,fatianova_t,Татьяна Фатьянова,WGM,Russia,RU,False,premium,Bronze,https://images.chesscomfiles.com/uploads/v1/user/61323508.72f3fe5e.200x200o.27b7ff04861d.jpeg,0,0,0,0,0,0,2226,62,2322,154,26,171,0,0,0,0,0,0,False,,1558600524,2019-05-23,1722064937,2024-07-27
75147894,fatimasaif2006,Fatima Saif Al Ali,WCM,United Arab Emirates,AE,False,premium,Wood,https://images.chesscomfiles.com/uploads/v1/user/75147894.d61e7134.200x200o.24fe863d2f23.jpeg,1564,102,1656,15,3,14,1398,128,1460,7,0,6,0,0,0,0,0,0,False,,1585627015,2020-03-31,1648414324,2022-03-28
14858680,fatupss,Angel Arribas Lopez,GM,United States,US,False,premium,Stone,https://images.chesscomfiles.com/uploads/v1/user/14858680.ee1df737.200x200o.80b5b7c576e3.jpeg,2163,153,2543,12,1,6,2623,87,2802,553,78,376,2739,90,2774,1026,125,760,False,,1386214497,2013-12-05,1722137103,2024-07-28
34877374,fatzl,Florian Atzl,CM,Austria,AT,False,premium,Legend,https://images.chesscomfiles.com/uploads/v1/user/34877374.60df4b3a.200x200o.af275644aebb.jpeg,2248,49,2253,295,39,93,2195,51,2390,922,107,618,2263,62,2347,1123,91,753,False,,1492536822,2017-04-19,1721998496,2024-07-26
80994690,faustinooro,Faustino Oro,FM,Argentina,AR,False,premium,Legend,https://images.chesscomfiles.com/uploads/v1/user/80994690.e1d197af.200x200o.38fab15d5b43.jpg,2277,46,2346,27,8,34,3103,31,3103,5393,818,4490,2916,26,3011,1864,192,1215,False,,1590874408,2020-05-31,1722099535,2024-07-27
58419692,faustregel,אהרן בגראטיוני,GM,Israel,IL,False,premium,,https://images.chesscomfiles.com/uploads/v1/user/58419692.9d775e31.200x200o.ead0ff41322e.jpeg,0,0,0,0,0,0,2769,40,2773,445,71,431,2641,46,2559,35,3,36,False,,1552396503,2019-03-12,1575403860,2019-12-04
2527936,fawolizzo,John Oyeyemi Fawole,FM,Nigeria,NG,False,premium,Elite,https://images.chesscomfiles.com/uploads/v1/user/2527936.e3b8ea38.200x200o.eb600620537b.jpeg,2327,125,2327,52,5,22,2228,63,2315,1206,111,1009,1895,73,2138,341,31,264,False,,1265455285,2010-02-06,1712972695,2024-04-13
307552077,fbentancor,Franco Bentancor,FM,Argentina,AR,False,premium,,https://images.chesscomfiles.com/uploads/v1/user/307552077.db32ee96.200x200o.a2e503bc960d.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,1692733043,2023-08-23,1720134593,2024-07-05
27585500,fcchelsea14,Nguyen Van Huy,GM,Vietnam,VN,False,premium,Silver,https://images.chesscomfiles.com/uploads/v1/user/27585500.d728fbf7.200x200o.80352a0904e5.jpeg,2418,49,2728,9,2,1,2831,49,2849,2600,404,1765,2646,147,2655,1102,123,800,False,,1459756747,2016-04-04,1722016435,2024-07-27
27874910,fcliverpul,Pavlovic Dejan S,IM,Serbia,RS,False,premium,,https://images.chesscomfiles.com/uploads/v1/user/27874910.344b0ab0.200x200o.4c38b52ef5b1.jpeg,2564,168,2564,9,1,0,2347,78,2462,1786,177,1959,2000,105,2154,15,0,18,False,,1461412557,2016-04-23,1634408864,2021-10-17
13666636,fda-2010,Jeff Kelleher,NM,United States,US,False,premium,Silver,,2500,199,2500,4,0,0,1784,62,2103,1464,267,1097,0,0,0,0,0,0,False,,1380158830,2013-09-26,1716858863,2024-05-28
64197654,fdpo95,Fabian Pereira,CM,Paraguay,PY,False,premium,Champion,,0,0,0,0,0,0,2609,33,2717,1434,247,1266,2624,44,2695,431,53,345,False,,1565546784,2019-08-12,1721866061,2024-07-25
29305216,fearless_guy,Semyon Lomasov,GM,Israel,IL,False,premium,Crystal,,2198,139,2198,9,2,3,2926,34,2971,1762,349,1337,2859,166,2859,166,17,71,False,,1470072824,2016-08-02,1721611903,2024-07-22
66629166,fearless_king2,Yousuf Azeem Makhdoomi,NM,Pakistan,PK,False,premium,Crystal,https://images.chesscomfiles.com/uploads/v1/user/66629166.8a80fe8e.200x200o.9e2ca480b67d.jpg,1964,80,1964,51,5,15,2350,61,2548,421,45,385,2002,41,2417,1192,56,695,False,,1570973623,2019-10-13,1722152920,2024-07-28
21528736,fearlessking64,,NM,United States,US,False,premium,Wood,https://images.chesscomfiles.com/uploads/v1/user/21528736.dd23cf8c.200x200o.50355c5752bd.jpeg,2126,253,2126,1,0,0,2409,84,2409,2497,315,2131,2046,155,2356,1526,138,1264,False,,1426431927,2015-03-15,1721084205,2024-07-16
2152902,fearnoevil12,Joel Johnson,NM,United States,US,False,premium,Champion,https://images.chesscomfiles.com/uploads/v1/user/2152902.235aa13b.200x200o.bf354687a3c4.jpeg,1989,99,2331,157,14,50,1881,46,2249,11007,360,2865,1922,91,2063,324,8,67,False,,1252526881,2009-09-10,1691357939,2023-08-07
10283048,fedamaster,Deniz Arman,FM,Sweden,SE,False,premium,Bronze,https://images.chesscomfiles.com/uploads/v1/user/10283048.21dcff09.200x200o.ae6d4b14bbb8.png,1991,49,2270,15,4,11,2612,49,2739,7592,964,6933,2360,178,2550,1844,96,931,False,,1357242883,2013-01-04,1719358148,2024-06-26
